dir;test;clauses;aaltafuc_unsat_core_cardinality;aaltafuc_timing;aaltafuc_terminated_OK;trppp_unsat_core_cardinality;trppp_timing;trppp_terminated_OK;ltlfuc_sat_unsat_core_cardinality;ltlfuc_sat_timing;ltlfuc_sat_terminated_OK;ltlfuc_bdd_unsat_core_cardinality;ltlfuc_bdd_timing;ltlfuc_bdd_terminated_OK;v_best_unsat_core_cardinality;v_best_timing;v_best_terminated_OK
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N13;123;5;0.027669;True;2;525.745;True;-1;68.88;False;-1;10000;False;2;0.027669;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N20;125;7;0.02224;True;6;6.345;True;-1;49.77;False;-1;10000;False;6;0.02224;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N39;122;5;0.031564;True;3;10.893;True;-1;66.72;False;-1;10000;False;3;0.031564;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N29;54;7;0.012732;True;6;1.372;True;-1;20.95;False;4;243.26;True;4;0.012732;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N18;51;7;0.011825;True;5;158.466;True;-1;24.27;False;7;119.4;True;5;0.011825;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N46;105;11;0.015417;True;2;1.497;True;-1;37.77;False;-1;10000;False;2;0.015417;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N46;73;11;0.01241;True;4;1.073;True;-1;28.31;False;-1;10000;False;4;0.01241;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N8;127;4;0.065091;True;-1;10000;False;-1;65.76;False;-1;10000;False;4;0.065091;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N45;146;2;0.036824;True;-1;10000;False;-1;101.36;False;-1;10000;False;2;0.036824;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N40;57;15;0.080283;True;-1;10000;False;-1;25.39;False;-1;10000;False;15;0.080283;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N23;38;5;0.006496;True;3;0.124;True;-1;15.23;False;2;20.14;True;2;0.006496;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N42;127;9;0.034768;True;6;6.968;True;-1;49.69;False;-1;10000;False;6;0.034768;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N15;133;9;0.052847;True;7;2.742;True;-1;61.62;False;-1;10000;False;7;0.052847;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N43;26;6;0.008072;True;2;6.862;True;-1;10000;False;3;1.5;True;2;0.008072;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N38;135;13;0.041221;True;8;27.057;True;-1;56.93;False;-1;10000;False;8;0.041221;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_2;14;8;0.005468;True;6;0.428;True;-1;10000;False;-1;10000;False;6;0.005468;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N29;134;4;0.027369;True;3;2.544;True;-1;10000;False;-1;10000;False;3;0.027369;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_10;21;4;0.015432;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.015432;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N46;102;11;0.021686;True;7;58.218;True;-1;33.8;False;-1;10000;False;7;0.021686;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N12;111;5;0.016067;True;3;1.386;True;-1;35.24;False;-1;10000;False;3;0.016067;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N41;143;4;0.051142;True;-1;10000;False;-1;79.76;False;-1;10000;False;4;0.051142;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N8;120;17;0.03163;True;7;251.443;True;-1;40.69;False;-1;10000;False;7;0.03163;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N34;141;10;0.030796;True;4;5.028;True;-1;46.84;False;-1;10000;False;4;0.030796;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_l;lift_l_10;31;14;0.037225;True;-1;10000;False;-1;10000;False;-1;10000;False;14;0.037225;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N11;136;8;0.052059;True;5;23.154;True;-1;50.09;False;-1;10000;False;5;0.052059;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N15;144;2;0.037706;True;3;3.815;True;-1;83.19;False;-1;10000;False;2;0.037706;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_14;41;14;0.046507;True;-1;10000;False;-1;10000;False;-1;10000;False;14;0.046507;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_c;spec_c_11;215;10;0.113762;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.113762;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N32;26;2;0.009118;True;2;0.324;True;-1;10000;False;2;1.08;True;2;0.009118;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula10;12;2;0.001341;True;2;0.004;True;2;0.01;True;2;0.01;True;2;0.001341;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula400;402;2;0.081151;True;2;33.507;True;2;1.43;True;-1;10000;False;2;0.081151;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N11;50;4;0.012656;True;5;28.546;True;-1;21.59;False;-1;10000;False;4;0.012656;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N20;137;10;0.071376;True;-1;10000;False;-1;64.29;False;-1;10000;False;10;0.071376;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/phltl;phltl_6_5;13;2;0.007235;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.007235;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N40;121;5;0.020067;True;3;2.104;True;-1;38.24;False;-1;10000;False;3;0.020067;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b;lift_b_8;20;6;0.014187;True;-1;10000;False;-1;10000;False;-1;10000;False;6;0.014187;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N32;66;7;0.011239;True;5;0.458;True;-1;22.83;False;-1;10000;False;5;0.011239;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N7;116;9;0.019062;True;4;7.423;True;-1;38.95;False;-1;10000;False;4;0.019062;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N23;130;6;0.025081;True;4;2.492;True;-1;65.86;False;-1;10000;False;4;0.025081;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_3;17;11;0.008083;True;7;13.9;True;-1;10000;False;-1;10000;False;7;0.008083;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N24;126;2;0.031016;True;-1;10000;False;-1;68.69;False;-1;10000;False;2;0.031016;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N15;127;7;0.018147;True;2;3.953;True;-1;34.34;False;-1;10000;False;2;0.018147;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N18;137;9;0.022131;True;5;5.2;True;-1;58.6;False;-1;10000;False;5;0.022131;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N32;134;8;0.100328;True;-1;10000;False;-1;60.71;False;-1;10000;False;8;0.100328;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N16;95;7;0.013663;True;4;1.254;True;-1;34.92;False;-1;10000;False;4;0.013663;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N49;40;6;0.005371;True;3;0.142;True;-1;16.75;False;4;42.78;True;3;0.005371;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N5;55;10;0.013065;True;4;203.709;True;-1;19.19;False;-1;10000;False;4;0.013065;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N34;25;2;0.005495;True;3;4.564;True;-1;10000;False;2;2.08;True;2;0.005495;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N28;133;20;0.060841;True;-1;10000;False;-1;48.46;False;-1;10000;False;20;0.060841;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N16;136;2;0.03799;True;2;21.455;True;-1;72.35;False;-1;10000;False;2;0.03799;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b;lift_b_6;18;6;0.010793;True;-1;10000;False;-1;10000;False;-1;10000;False;6;0.010793;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N31;92;7;0.013807;True;5;1.02;True;-1;29.51;False;-1;10000;False;5;0.013807;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N26;124;10;0.025431;True;8;3.753;True;-1;57.1;False;-1;10000;False;8;0.025431;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/50;N32;127;2;0.027548;True;-1;10000;False;-1;63.65;False;-1;10000;False;2;0.027548;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N25;132;15;0.047643;True;-1;10000;False;-1;66.33;False;-1;10000;False;15;0.047643;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N3;66;7;0.015793;True;4;2.159;True;-1;25.02;False;-1;10000;False;4;0.015793;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O2formula;O2formula5;5;5;0.005178;True;5;0.187;True;-1;7.63;False;5;0.02;True;5;0.005178;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N44;125;4;0.020332;True;3;2.214;True;-1;43.26;False;-1;10000;False;3;0.020332;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N32;49;2;0.008566;True;2;256.518;True;-1;21.95;False;2;110.98;True;2;0.008566;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N35;31;2;0.004147;True;2;3.422;True;-1;10000;False;2;4.55;True;2;0.004147;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_c;spec_c_20;441;10;0.371179;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.371179;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N27;137;9;0.071224;True;10;393.651;True;-1;76.57;False;-1;10000;False;9;0.071224;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_c;spec_c_2;75;45;0.904864;True;-1;10000;False;-1;10000;False;-1;10000;False;45;0.904864;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_18;50;31;2.442664;True;-1;10000;False;-1;10000;False;-1;10000;False;31;2.442664;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N42;100;7;0.015845;True;5;1.709;True;-1;35.82;False;-1;10000;False;5;0.015845;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N15;130;4;0.0349;True;2;410.592;True;-1;80.72;False;-1;10000;False;2;0.0349;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N32;117;7;0.019315;True;4;2.1;True;-1;41.4;False;-1;10000;False;4;0.019315;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N38;138;6;0.022151;True;4;14.27;True;-1;43.85;False;-1;10000;False;4;0.022151;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_l;lift_l_7;25;8;0.014065;True;-1;10000;False;-1;10000;False;-1;10000;False;8;0.014065;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N23;130;31;0.798923;True;-1;10000;False;-1;52.49;False;-1;10000;False;31;0.798923;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N34;134;5;0.023957;True;3;2.851;True;-1;54.19;False;-1;10000;False;3;0.023957;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/20;N46;24;2;0.003924;True;2;0.23;True;-1;11.35;False;2;1.65;True;2;0.003924;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N17;125;3;0.050545;True;-1;10000;False;-1;65.0;False;-1;10000;False;3;0.050545;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N34;42;8;0.028892;True;-1;10000;False;-1;10000;False;-1;10000;False;8;0.028892;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_f_l;lift_b_f_l_15;43;29;1.734278;True;-1;10000;False;-1;10000;False;-1;10000;False;29;1.734278;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N28;103;9;0.017806;True;4;1.874;True;-1;35.26;False;-1;10000;False;4;0.017806;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N2;76;9;0.011392;True;4;0.764;True;-1;27.88;False;-1;10000;False;4;0.011392;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/80;N2;103;17;0.03403;True;5;8.495;True;-1;34.59;False;-1;10000;False;5;0.03403;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N38;67;19;0.03419;True;-1;10000;False;-1;29.69;False;-1;10000;False;19;0.03419;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N25;128;6;0.021115;True;3;2.308;True;-1;49.37;False;-1;10000;False;3;0.021115;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N34;134;2;0.042588;True;-1;10000;False;-1;71.62;False;-1;10000;False;2;0.042588;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N9;136;6;0.020285;True;4;2.707;True;-1;40.26;False;-1;10000;False;4;0.020285;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N39;127;5;0.018823;True;3;2.667;True;-1;44.07;False;-1;10000;False;3;0.018823;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/100;N11;128;6;0.021235;True;5;3.898;True;-1;41.29;False;-1;10000;False;5;0.021235;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N5;135;6;0.069469;True;2;26.054;True;-1;84.5;False;-1;10000;False;2;0.069469;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N21;126;10;0.02279;True;3;2.574;True;-1;49.65;False;-1;10000;False;3;0.02279;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N28;130;9;0.064212;True;-1;10000;False;-1;70.88;False;-1;10000;False;9;0.064212;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N40;127;4;0.022471;True;3;2.186;True;-1;51.83;False;-1;10000;False;3;0.022471;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N44;60;13;0.031543;True;-1;10000;False;-1;30.17;False;-1;10000;False;13;0.031543;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/60;N37;75;2;0.014732;True;-1;10000;False;-1;30.13;False;-1;10000;False;2;0.014732;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N13;62;4;0.021376;True;6;218.38;True;-1;27.46;False;-1;10000;False;4;0.021376;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N2;137;4;0.029442;True;3;2.85;True;-1;69.91;False;-1;10000;False;3;0.029442;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N17;123;2;0.037537;True;-1;10000;False;-1;85.63;False;-1;10000;False;2;0.037537;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf_c;spec_c_18;384;10;0.292639;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.292639;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/forobots;forobotsr1f0_GF_l;6;2;0.004756;True;-1;10000;False;-1;10000;False;-1;10000;False;2;0.004756;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N24;126;3;0.035285;True;6;5.203;True;-1;59.81;False;-1;10000;False;3;0.035285;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N45;104;4;0.016812;True;2;1.447;True;-1;36.83;False;-1;10000;False;2;0.016812;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N20;127;5;0.01968;True;2;2.362;True;-1;58.58;False;-1;10000;False;2;0.01968;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N42;129;4;0.058965;True;-1;10000;False;-1;88.07;False;-1;10000;False;4;0.058965;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N1;50;6;0.014847;True;6;0.421;True;-1;22.56;False;-1;10000;False;6;0.014847;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/genbuf/genbuf;spec15.negated;1;1;0.180676;True;-1;10000;False;-1;10000;False;-1;10000;False;1;0.180676;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/50;N30;66;6;0.012778;True;4;0.479;True;-1;24.5;False;-1;10000;False;4;0.012778;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/80;N1;130;5;0.033018;True;-1;10000;False;-1;72.71;False;-1;10000;False;5;0.033018;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N44;126;6;0.019015;True;3;2.197;True;-1;51.92;False;-1;10000;False;3;0.019015;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/60;N30;128;5;0.026269;True;7;4.985;True;-1;59.34;False;-1;10000;False;5;0.026269;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N8;137;6;0.065459;True;-1;10000;False;-1;72.36;False;-1;10000;False;6;0.065459;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N48;38;5;0.006741;True;4;14.098;True;-1;19.01;False;4;9.69;True;4;0.006741;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/20;N2;135;6;0.019896;True;3;3.354;True;-1;49.46;False;-1;10000;False;3;0.019896;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N26;134;7;0.021505;True;4;5.824;True;-1;39.29;False;-1;10000;False;4;0.021505;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N6;49;8;0.020233;True;-1;10000;False;-1;19.82;False;-1;10000;False;8;0.020233;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N10;126;7;0.028392;True;5;2.957;True;-1;54.16;False;-1;10000;False;5;0.028392;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N34;128;10;0.045538;True;8;18.786;True;-1;51.41;False;-1;10000;False;8;0.045538;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N2;139;7;0.020231;True;4;8.348;True;-1;37.57;False;-1;10000;False;4;0.020231;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N14;129;7;0.030388;True;-1;10000;False;-1;54.75;False;-1;10000;False;7;0.030388;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/30;N7;132;5;0.021329;True;4;2.821;True;-1;53.66;False;-1;10000;False;4;0.021329;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/40;N34;52;4;0.014832;True;-1;10000;False;-1;26.71;False;-1;10000;False;4;0.014832;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b_l;lift_b_l_7;26;10;0.015673;True;-1;10000;False;-1;10000;False;-1;10000;False;10;0.015673;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/70;N16;131;10;0.063101;True;-1;10000;False;-1;71.12;False;-1;10000;False;10;0.063101;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/100;N40;131;3;0.052637;True;-1;10000;False;-1;82.01;False;-1;10000;False;3;0.052637;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift;lift_13;24;4;0.020032;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.020032;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/90;N37;129;2;0.061749;True;-1;10000;False;-1;70.3;False;-1;10000;False;2;0.061749;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/forobots;forobotsr1f0_G_g;6;4;0.006637;True;-1;10000;False;-1;10000;False;-1;10000;False;4;0.006637;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/70;N36;83;4;0.012679;True;2;0.751;True;-1;30.44;False;-1;10000;False;2;0.012679;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N15;41;2;0.005193;True;2;195.906;True;-1;19.38;False;2;13.63;True;2;0.005193;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/10;N45;13;2;0.00277;True;2;0.025;True;-1;6.26;False;2;0.09;True;2;0.00277;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N24;113;8;0.017482;True;3;2.02;True;-1;39.08;False;-1;10000;False;3;0.017482;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N49;126;5;0.01688;True;3;2.286;True;-1;32.08;False;-1;10000;False;3;0.01688;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/alaska/lift/lift_b;lift_b_5;17;6;0.009687;True;-1;10000;False;-1;10000;False;-1;10000;False;6;0.009687;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/30;N22;37;2;0.004528;True;3;0.61;True;-1;10000;False;2;1.85;True;2;0.004528;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/schuppan/O1formula;O1formula50;52;2;0.00588;True;2;0.11;True;2;0.02;True;2;0.87;True;2;0.00588;True
/AIJ-artifact/LTL-as-LTLf/benchmarks/benchmarks/anzu/amba/amba_cl;spec_cl_13;278;41;0.609451;True;-1;10000;False;-1;10000;False;-1;10000;False;41;0.609451;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/V20/90;N21;124;15;0.022589;True;3;2.501;True;-1;40.53;False;-1;10000;False;3;0.022589;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N17;132;6;0.018013;True;4;3.352;True;-1;33.89;False;-1;10000;False;4;0.018013;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/40;N26;128;6;0.029795;True;5;2.46;True;-1;57.28;False;-1;10000;False;5;0.029795;True
/AIJ-artifact/LTLf-specific/benchmarks/benchmarks_ltlf/LTLfRandomConjunction/C100/10;N47;133;6;0.019651;True;4;4.94;True;-1;34.77;False;-1;10000;False;4;0.019651;True
