benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_6,0.003,0.014,0.017,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_3.negated,0.008,0.008,0.016,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_1.negated,0.005,0.014,0.019,sat
benchmarks/rozier/formulas/n3/P0.95/L50/P0.95N3L50_7.negated,0.003,0.026,0.029,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_5,0.005,0.096,0.101,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_5.negated,0.018,0.01,0.028,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_8,0.012,0.01,0.022,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_1,0.016,0.322,0.338,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_6,0.02,0.931,0.951,unsat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_3,0.005,0.504,0.509,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_7.negated,0.011,0.198,0.209,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_10,0.008,0.174,0.182,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_10.negated,0.012,0.022,0.034,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_9.negated,0.023,0.009,0.032,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_1.negated,0.019,0.052,0.071,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_4,0.011,1.027,1.038,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_4.negated,0.015,0.135,0.15,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_2.negated,0.008,0.009,0.017,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_8.negated,0.006,unknow,60,Killed
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_7,0.013,0.669,0.682,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_9,0.018,0.044,0.062,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_3.negated,0.01,0.036,0.046,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_2,0.012,0.014,0.026,sat
benchmarks/rozier/formulas/n3/P0.95/L80/P0.95N3L80_6.negated,0.004,0.104,0.108,sat
